,0
0,3.6046836314518503e+171
1,6.912758263594423e+171
2,4.312828000802629e+171
3,1.1585345226394513e+172
4,2.3698013646267205e+171
5,2.628848019847037e+172
6,1.6134756698439186e+172
7,2.8665153347578877e+172
8,1.970039157091385e+172
9,1.1941820477806109e+172
10,2.3977641415837682e+172
11,1.4473720446382783e+172
12,3.399653648898221e+172
13,1.0232746961675013e+172
14,2.8967765495428352e+172
15,1.1125094192671406e+172
16,3.360987190186043e+172
17,2.1764573676852068e+172
18,1.6914487282227405e+171
19,3.140620472706969e+172
20,2.5659554842826148e+172
21,3.162078353470856e+172
22,9.45514020318707e+171
23,3.697282167715124e+172
24,2.0448564142368162e+172
25,1.4118287795218503e+172
26,4.061487705037834e+172
27,1.436005926021175e+170
28,5.0276352780243786e+172
29,6.061104368368118e+172
30,7.605961983419387e+172
31,6.231834340661085e+172
32,7.51105750653352e+172
33,4.2386889622854626e+172
34,4.21908756784937e+172
35,1.003759638623617e+173
36,4.75761520261881e+172
37,3.5022959898152936e+172
38,5.720225830129575e+172
39,9.726665426803734e+172
40,1.2167398715381428e+173
41,6.292196774309294e+171
42,5.761460850710433e+172
43,6.086201192001114e+172
44,2.9007039052745572e+172
45,1.1347117855958662e+173
46,1.6300949430107454e+173
47,6.0210030649595965e+172
48,2.760253256543064e+172
49,6.980567406688738e+172
50,1.8481749145195096e+173
51,5.010317039516835e+172
52,1.7518731421409217e+173
53,5.938520104200529e+171
54,2.3382468757421296e+173
55,1.158296683401429e+173
56,2.781265216028752e+173
57,1.4972712403909235e+173
58,2.733780067005089e+173
59,8.465689444845027e+172
60,1.4517232012531462e+173
61,2.674314767966073e+173
62,1.5593012519371475e+172
63,9.388864985078252e+172
64,3.158637040539426e+173
65,5.224541566611308e+171
66,6.040607859488912e+172
67,4.010088703375058e+172
68,4.6351897295301013e+173
69,1.1204353707247274e+173
70,1.6189970554566e+173
71,5.518782400840651e+173
72,1.340193011445157e+173
73,4.016987363082807e+173
74,8.985921795388374e+171
75,2.564258087177452e+173
76,4.9234372209514915e+173
77,6.773934185131095e+173
78,6.400045522207455e+172
79,5.405746860933125e+173
80,4.4705490643431796e+173
81,1.731618107379714e+173
82,2.672887958089058e+173
83,3.0677352972789102e+172
84,6.874519823063311e+173
85,8.17094628463015e+173
86,4.6445111092811877e+173
87,9.035653406854394e+173
88,3.2671820107822145e+173
89,1.620432766808053e+173
90,1.1666827427076866e+174
91,4.624436039432102e+173
92,1.1124003697022169e+172
93,1.0613813640658156e+173
94,8.846706861263678e+173
95,1.2897954281878186e+174
96,5.177726678918195e+173
97,1.3644056657035826e+174
98,4.099489913531047e+173
99,1.6055390445900275e+174
100,2.1408238835840286e+174
101,1.2874355909674596e+174
102,6.047303059883646e+173
103,1.8177357209219152e+174
104,2.399277369371989e+174
105,1.983352063350781e+174
106,7.019658468453905e+173
107,3.8706727262658373e+173
108,8.416086686893371e+173
109,1.042901646638398e+174
110,2.2415555189321234e+174
111,2.4685779271729843e+174
112,2.0233716982406122e+174
113,2.9249679975985167e+174
114,2.3277475641485124e+174
115,1.9874194488678544e+174
116,4.263663129596153e+174
117,1.9022451588921734e+174
118,4.4352005679297e+174
119,2.4656879350978412e+174
120,2.471830562610841e+174
121,5.372813491165547e+174
122,2.738997027556939e+174
123,4.862923268748078e+173
124,5.987455175236783e+174
125,1.8335840476002927e+174
126,5.146780743345592e+173
127,5.275581049716228e+174
128,3.4940663125867726e+174
129,4.665192353505775e+173
130,4.014785186815283e+174
131,1.1861958919348962e+174
