,0
0,1.2401528660690049e+37
1,5.351546623976912e+44
2,1.0054220158492031e+38
3,3.9151333682620733e+37
4,1.0205676576415946e+39
5,3.5334479599085913e+44
6,6.161062553471896e+40
7,3.852365395799073e+40
8,5.017322710926837e+43
9,2.3764180500775892e+45
10,1.6548947321644478e+38
11,6.799967089163374e+42
12,5.663367740890864e+43
13,8.18784489644262e+44
14,1.4986207174520767e+43
15,2.6088326775310233e+45
16,7.99703418990389e+44
17,4.1173044834772694e+42
18,2.6491968790117695e+44
19,1.7998652076107674e+36
20,7.534626916408463e+43
21,5.244559624485413e+44
22,1.6857871706027149e+38
23,3.4920680536286207e+40
24,6.477015985117374e+41
25,1.3320081491684674e+45
26,7.242765224966436e+42
27,2.3237008011065052e+45
28,8.934174442047493e+44
29,1.5572580153479405e+36
30,2.2086579956297153e+45
31,2.9806997352400374e+38
32,2.7207709128548267e+45
33,2.584727931803423e+45
34,6.380851615301715e+42
35,2.275736988875905e+43
36,7.585331196708829e+44
37,1.9241327093896626e+45
38,3.395980857600765e+43
39,6.914406436365229e+44
40,1.3297443593335264e+41
41,2.100510408895181e+44
42,2.6507898892640514e+45
43,1.2505536400716615e+42
44,6.9635220050220515e+44
45,1.0466373939474209e+42
46,1.473472149009056e+45
47,5.075866191311726e+37
48,6.798381791193119e+41
49,4.8875148761530765e+39
50,1.5378597547002296e+45
51,1.821621077563791e+45
52,2.285428334059988e+44
53,2.4135901271304437e+44
54,3.3466217146580105e+44
55,2.7398701764632294e+45
56,2.6383550408110722e+45
57,4.075053331980477e+42
58,2.250214562982397e+45
59,4.44346479065845e+40
60,2.069693522575789e+38
61,9.327535855620583e+39
62,2.1476023652891238e+45
63,2.7432761151779303e+45
64,1.872794464780697e+44
65,1.2865541640547593e+38
66,5.098233692303364e+42
67,3.1917104734840896e+40
68,3.590957496280557e+41
69,1.9772210517652537e+40
70,3.2768763124586212e+44
71,9.05584494175459e+44
72,2.22340086580556e+45
73,6.836498664869775e+44
74,2.0295762001207211e+40
75,3.625814491232602e+38
76,2.1894358906383797e+37
77,8.230044136985852e+40
78,1.893488878243029e+45
79,5.132227355134388e+44
80,2.3018901409517254e+37
81,2.6187390634523665e+45
82,2.1758045398278428e+42
83,2.125574704556285e+45
84,7.907537817016992e+43
85,1.2886595025679978e+37
86,1.6014742052326341e+43
87,1.387398108990593e+44
88,2.2628735680520512e+45
89,1.893516001606362e+37
90,3.923909336179581e+43
91,7.701425733938366e+36
92,2.6796872903336037e+44
93,3.8247800615478415e+44
94,1.7223329124955293e+41
95,2.744568055878803e+45
96,1.5375731600908359e+43
97,2.6703606315499667e+45
98,6.131663219811597e+40
99,1.9738516870990323e+37
100,1.755176792853023e+40
101,6.531289483045746e+42
102,2.6334510463957097e+44
103,6.601183393107776e+42
104,5.516335245155208e+36
105,1.2960003302004368e+45
106,8.734638330553069e+42
107,3.0584791415616865e+38
108,3.1764900557497115e+44
109,1.031182586437346e+44
110,1.7041311423596013e+45
111,2.153025491662433e+45
112,1.0417824357259434e+45
113,2.0710020319099977e+38
114,1.0314435112775546e+45
115,2.5767279385213122e+45
116,2.1665768725179567e+45
117,5.557823794997814e+41
118,2.661542446347062e+45
119,7.332938723964228e+41
120,4.4156234387614095e+44
121,4.9829810939054155e+38
122,1.327824181457005e+45
123,2.617685307175841e+45
124,4.3587929683090606e+42
125,4.3228084797125406e+42
126,2.3583016712549575e+36
127,2.714940559966566e+45
128,2.373559760075851e+45
129,1.38084005484797e+45
130,1.7889182688859225e+45
131,2.6605080719039725e+45
132,4.63932139532437e+43
133,1.4998491037174348e+37
134,1.3032109655826703e+43
135,1.3674171803615778e+37
136,6.701860091190387e+44
137,4.893646454617899e+42
138,3.483958526161942e+44
139,5.397803077482599e+37
140,1.7108008518098382e+39
141,1.992140217597671e+45
142,2.1611679482967766e+45
143,1.3208462152746097e+45
144,2.3790425540521098e+45
145,1.9039562023135097e+41
146,1.302416109663201e+42
147,1.8583732289012228e+42
148,3.3969184410487814e+42
149,2.7315094665116025e+45
150,1.4620331072109795e+44
151,2.1112639709619057e+44
152,1.9528837177806468e+45
153,8.724362139716858e+41
154,1.2234429238844223e+43
155,1.17444972837265e+44
156,2.1557766607084355e+45
157,2.7156311263648675e+45
158,3.488070032816981e+44
159,1.7377577810017316e+45
160,1.0644910579008799e+45
161,7.33159616890106e+43
162,9.743687294879424e+40
163,1.8590501638692977e+45
164,1.2776076206848146e+43
165,1.1052888660608181e+45
166,2.6330188031982086e+45
167,2.4770315924774733e+45
168,3.775290352248021e+42
169,5.654937571875105e+42
170,2.450816563136741e+45
171,5.148821355274457e+44
172,1.137311634995365e+45
173,2.3324716419292064e+45
174,1.4221810120312381e+38
175,3.5319353176137853e+44
176,1.7654445253512413e+45
177,1.8789271747660153e+39
178,2.7443247978946952e+45
179,3.2939713764980345e+42
180,3.9154832851001747e+43
181,2.3913081389474147e+44
182,5.880695201240846e+42
183,2.8715858697540934e+44
184,3.321209382250763e+39
185,1.5882407942153404e+44
186,1.2206771967783857e+37
187,1.6089439402043614e+44
188,2.7040900626084106e+45
189,2.668106471133127e+44
190,2.3509076162318916e+45
191,3.3690768393238047e+41
192,5.799649205755062e+44
193,2.858949364454122e+39
194,5.764018309015484e+42
195,6.17904016104806e+42
196,4.2004007757038565e+43
197,2.73526704922947e+37
198,1.7685243888394443e+37
199,3.3379021209465796e+39
200,7.177986499633396e+44
201,1.470647065191487e+37
202,1.3509742121138315e+44
203,1.0849529018323846e+45
204,1.768977455192068e+39
205,6.433870039475404e+42
206,2.6177897340800325e+45
207,2.790625992817089e+44
208,1.0500216125618416e+37
209,2.264982217186803e+44
210,6.1933959621618365e+41
211,4.429824894208541e+40
212,3.895168578840517e+38
213,6.131311299662559e+41
214,2.2344086182343558e+44
215,4.08383826717823e+41
216,2.7240621329238037e+45
217,2.7075561823986484e+45
218,2.5449024071994952e+45
219,2.3244640694450183e+45
220,9.671660220083985e+38
221,8.114652673120003e+42
222,6.168889447208929e+37
223,4.714163252329178e+36
224,4.386254489690311e+42
225,2.523399120171827e+45
226,1.530152163091755e+45
227,2.0085543292164482e+45
228,2.831524014136253e+44
229,7.307589873435809e+44
230,1.0911047183233195e+44
231,2.2315871893067076e+39
232,1.6310672017831799e+41
233,1.2768364471692463e+45
234,2.2317086111417662e+45
235,9.810265602430118e+44
236,2.5813370516634394e+42
237,1.977332986783473e+37
238,3.586347297959597e+44
239,3.3487271597589766e+44
240,3.7292018526400906e+42
241,3.2620933211441023e+42
242,8.450162211053307e+44
243,8.89116815286822e+41
244,1.1707045175465424e+45
245,2.0200450061020808e+45
246,1.439172291941961e+41
247,2.1039451258496775e+38
248,2.5940964332369343e+45
249,2.7018931953770237e+45
250,1.8227754845752235e+36
251,3.711629238915971e+40
252,2.7246291800592834e+45
253,7.356217768691999e+39
254,6.540926911911086e+44
255,2.6967891600114025e+45
256,1.882090655435564e+39
257,2.4662888511728583e+45
258,4.4989301263801945e+44
259,4.179033169129581e+36
260,1.2960297677079426e+45
261,2.7435428178235283e+42
262,1.3549169714624377e+41
263,2.74169259449785e+45
264,1.1964691343070494e+45
265,1.9952238012590275e+36
266,2.5433424114045242e+45
267,8.0955732596512e+41
268,5.38147049377301e+40
269,3.3447741314047124e+36
270,3.184444830891335e+39
271,1.3267257340690538e+40
272,3.7614476949902395e+43
273,1.265177982924443e+36
274,1.7098330719736142e+45
275,6.8867240052196374e+41
276,2.7100298305612045e+45
277,3.127164322825684e+40
278,1.3965286192275022e+41
279,8.667371042466173e+41
280,1.5141920174101281e+44
281,1.333786802243757e+38
282,1.0143043787889626e+43
283,2.5732860605039133e+36
284,1.241923551407944e+45
285,2.7416120445927437e+38
286,9.73070433832373e+43
287,1.1173911521820703e+45
288,8.506393326649057e+41
289,9.307555567868261e+44
290,1.3889840008684943e+37
291,1.1046858770320237e+40
292,1.1354336566841525e+44
293,2.1221398101313654e+45
294,5.27130476082864e+44
295,2.199336889131408e+38
296,2.4027450615213106e+45
297,9.128218641240177e+43
298,1.4654217240047192e+45
299,5.804902268930447e+42
300,1.9777146884567688e+45
301,1.4417933364284755e+44
