,0
0,9.064588284629101e+44
1,8.142882418984165e+42
2,2.6172673116337784e+41
3,2.45008050478944e+45
4,1.979395304702614e+40
5,4.752547466274082e+41
6,1.1407442033458365e+40
7,1.4066599307920086e+45
8,6.0196236873367075e+44
9,4.24937042424478e+40
10,3.905850314591032e+45
11,4.1500347749087446e+43
12,1.4472448406059072e+41
13,5.828351751668421e+39
14,1.8088150611598077e+45
15,4.5340741295145366e+45
16,1.931063453738275e+45
17,4.532104640722486e+35
18,2.2207072826734596e+42
19,4.065350977983758e+44
20,1.3567609850139047e+41
21,2.7815519195671003e+45
22,1.1999723922235172e+43
23,2.695436098691423e+45
24,2.9348109168863926e+42
25,5.200315044641429e+45
26,3.420912349217099e+45
27,1.989496592809044e+43
28,9.928827432062615e+44
29,6.607668430587284e+43
30,2.5752086347101895e+38
31,3.084144708481108e+45
32,1.93656026313287e+38
33,2.856523168952093e+45
34,4.601862794470626e+40
35,2.854394748386112e+44
36,4.587370987837592e+43
37,1.2141344365603302e+38
38,3.296910085205504e+43
39,2.5081541935987756e+40
40,6.097804140104545e+45
41,2.706135511545577e+40
42,1.4877988038507323e+45
43,1.7764739963993393e+44
44,3.960046792168232e+39
45,1.0606199621382576e+43
46,6.291713879794622e+41
47,5.6904418074866865e+37
48,2.0844498335931845e+42
49,2.9500200345285104e+44
50,2.121647717974167e+42
51,4.085231575468747e+45
52,5.780252079567517e+39
53,2.0020087754307062e+37
54,1.6436715236609983e+43
55,1.2787845837131738e+45
56,6.743298261543345e+44
57,5.3700276039560374e+38
58,9.147467615970059e+44
59,2.4170721699323173e+44
60,4.5419423209031296e+36
61,7.033711081370711e+44
62,3.1645357672455154e+43
63,1.3789052381604626e+39
64,1.5443392784675976e+44
65,1.8523544047063784e+43
66,7.896227817342579e+42
67,5.120314963874448e+45
68,8.638180604595411e+41
69,3.001151332208323e+40
70,2.0222341698473632e+45
71,1.2271044931773077e+37
72,2.7847318216524555e+36
73,4.4355880227699724e+42
74,4.2267904391335053e+43
75,2.702415755343634e+45
76,8.579720101351051e+42
77,1.6089974789369332e+45
78,3.155988651509678e+44
79,7.843448343948532e+43
80,1.274027693187049e+41
81,2.4439704178050716e+37
82,1.941749235149522e+43
83,3.858414442174752e+44
84,2.755554506406033e+43
85,2.721618766862065e+44
86,4.959407215356392e+45
87,2.3174856903331724e+44
88,4.2546730808897736e+40
89,4.0353590692274104e+37
90,1.332622759674883e+36
91,1.1665380138977652e+36
92,1.4165669698510778e+42
93,1.0276704831065644e+45
94,1.2490414374035333e+45
95,3.623532400296025e+37
96,9.398569373654922e+39
97,9.096225030176267e+38
98,8.17654653808951e+45
99,4.509060923097224e+39
100,1.6098965546838027e+43
101,4.507504805942425e+45
102,5.530136201430652e+45
103,2.7255499441024042e+42
104,2.125100784950144e+39
105,9.38054522698663e+41
106,6.485271105745926e+42
107,2.2507229044782726e+45
108,7.391064967649259e+36
109,3.158837017205833e+45
110,9.504282865958494e+37
111,2.0987589614785452e+42
112,2.5323151659516952e+45
113,5.497800473568429e+42
114,4.2441823176920754e+42
115,3.354445269302897e+43
116,1.621867053268729e+45
117,2.5365646542149948e+42
118,2.5941839653302612e+45
119,2.1597186447352907e+45
120,5.078643244224399e+45
121,3.696590377856715e+44
122,3.95905272116467e+41
123,2.364701818005062e+40
124,2.4933600067557354e+44
125,9.238145063901079e+42
126,1.4077949190519531e+40
127,3.965039390232339e+44
128,2.1387816554472287e+45
129,7.826916184149388e+44
130,2.4327768019562237e+40
131,1.2374706221579212e+42
132,2.2181497973500016e+43
133,3.233612341021735e+45
