,0
0,2.154730642416636e+172
1,2.256530542921092e+172
2,2.3631366089495795e+172
3,2.474775589552392e+172
4,2.591684923983119e+172
5,2.714113245337043e+172
6,2.84232090789642e+172
7,2.9765805393175952e+172
8,3.1171776187811584e+172
9,3.2644110823890406e+172
10,3.418593957044181e+172
11,3.580054024169603e+172
12,3.749134514669382e+172
13,3.926194836599509e+172
14,4.111611337087367e+172
15,4.305778100111394e+172
16,4.509107781821447e+172
17,4.722032485196461e+172
18,4.9450046758130433e+172
19,5.178498140759693e+172
20,5.4230089926495536e+172
21,5.679056720882881e+172
22,5.9471852923757756e+172
23,6.227964304081732e+172
24,6.52199018973923e+172
25,6.82988748339905e+172
26,7.15231014238659e+172
27,7.489942932549491e+172
28,7.843502878589646e+172
29,8.213740782708672e+172
30,8.601442814649913e+172
31,9.007432176547157e+172
32,9.43257084608489e+172
33,9.877761401653665e+172
34,1.0343948933352469e+173
35,1.0832123043874716e+173
36,1.1343319943488015e+173
37,1.1878624643609558e+173
38,1.243917325341465e+173
39,1.3026155384581867e+173
40,1.3640816669059168e+173
41,1.428446139524356e+173
42,1.4958455268122726e+173
43,1.56642282992046e+173
44,1.640327783233462e+173
45,1.7177171711783396e+173
46,1.7987551599273626e+173
47,1.883613644705467e+173
48,1.9724726134068092e+173
49,2.06552052732606e+173
50,2.162954719777959e+173
51,2.2649818134585127e+173
52,2.3718181574255623e+173
53,2.483690284620624e+173
54,2.600835390896382e+173
55,2.7235018365606753e+173
56,2.8519496714912223e+173
57,2.986451184946661e+173
58,3.127291481186872e+173
59,3.2747690821782725e+173
60,3.429196558607265e+173
61,3.590901190552046e+173
62,3.7602256592012295e+173
63,3.937528771077523e+173
64,4.123186216292784e+173
65,4.3175913624322134e+173
66,4.5211560857367676e+173
67,4.734311641362882e+173
68,4.957509574481709e+173
69,5.191222674233234e+173
70,5.435945972473791e+173
71,5.69219778944877e+173
72,5.960520828588834e+173
73,6.241483322736353e+173
74,6.535680234214914e+173
75,6.843734511269955e+173
76,7.16629840352046e+173
77,7.504054839234962e+173
78,7.857718867218994e+173
79,8.228039166502924e+173
80,8.615799626892132e+173
81,9.021821003757286e+173
82,9.446962650535423e+173
83,9.892124332591082e+173
84,1.0358248126257613e+174
85,1.0846320407051857e+174
86,1.1357373931235466e+174
87,1.1892490015181027e+174
88,1.2452800816938585e+174
89,1.3039491725052452e+174
90,1.3653803859471892e+174
91,1.4297036689888432e+174
92,1.4970550776994556e+174
93,1.567577064243797e+174
94,1.641418777349952e+174
95,1.7187363768817306e+174
96,1.7996933631760793e+174
97,1.8844609218487272e+174
98,1.9732182847648266e+174
99,2.066153107971982e+174
100,2.163461867361814e+174
101,2.265350272903067e+174
102,2.3720337023155226e+174
103,2.483737655096289e+174
104,2.6006982278531803e+174
105,2.7231626119441447e+174
106,2.851389614465247e+174
107,2.9856502037020264e+174
108,3.126228080142794e+174
109,3.27342027431604e+174
110,3.4275377726629546e+174
111,3.5889061727767404e+174
112,3.757866369384356e+174
113,3.934775272511032e+174
114,4.1200065593353515e+174
115,4.313951461315954e+174
116,4.517019588238285e+174
117,4.729639790939878e+174
118,4.952261064454329e+174
119,5.185353493568387e+174
120,5.4294092427036205e+174
121,5.684943592231783e+174
122,5.952496023394284e+174
123,6.2326313541035005e+174
124,6.525940928011141e+174
125,6.83304385934048e+174
126,7.154588336091862e+174
127,7.491252984355871e+174
128,7.843748296639964e+174
129,8.212818127086709e+174
130,8.599241256885954e+174
131,9.003833033041079e+174
132,9.427447083978541e+174
133,9.870977115593196e+174
134,1.0335358791496045e+175
135,1.0821571701407964e+175
136,1.1330641421835056e+175
137,1.186364167332541e+175
138,1.2421696578919498e+175
139,1.3005983028333189e+175
140,1.3617733153087177e+175
141,1.425823691758458e+175
142,1.4928844831649357e+175
143,1.563097079019005e+175
144,1.636609504595978e+175
145,1.713576732162595e+175
146,1.794161006769098e+175
147,1.87853218730631e+175
148,1.966868103555587e+175
149,2.059354929948412e+175
150,2.1561875768611954e+175
151,2.2575701002336568e+175
152,2.363716130381721e+175
153,2.4748493209023142e+175
154,2.5912038186092928e+175
155,2.7130247554857403e+175
156,2.840568763684472e+175
157,2.9741045146505904e+175
158,3.113913283515424e+175
159,3.2602895398970295e+175
160,3.413541566407341e+175
161,3.5739921061141156e+175
162,3.7419790403328034e+175
163,3.9178560981644165e+175
164,4.1019935992657644e+175
165,4.2947792314055466e+175
166,4.496618864437948e+175
167,4.707937402388153e+175
168,4.929179675468415e+175
169,5.1608113738122224e+175
170,5.403320024986177e+175
171,5.6572160172449066e+175
172,5.923033670706924e+175
173,6.201332358683121e+175
174,6.492697681506241e+175
175,6.797742695318938e+175
176,7.117109198388195e+175
177,7.451469077634393e+175
178,7.801525718236167e+175
179,8.168015479139524e+175
180,8.551709237722093e+175
181,8.953414006718907e+175
182,9.373974626840862e+175
183,9.814275538623184e+175
184,1.0275242637198666e+176
185,1.0757845213884603e+176
186,1.1263097988638309e+176
187,1.1792063237618449e+176
188,1.2345853020377267e+176
189,1.2925631511152928e+176
190,1.3532617439380558e+176
191,1.4168086644342893e+176
192,1.4833374749370375e+176
193,1.552987996117094e+176
194,1.6259066000134516e+176
195,1.702246516774659e+176
196,1.7821681557505694e+176
197,1.865839441604762e+176
198,1.953436166161686e+176
199,2.0451423566921238e+176
200,2.1411506614492406e+176
201,2.2416627532274682e+176
202,2.3468897518015828e+176
203,2.457052666125291e+176
204,2.5723828572125986e+176
205,2.693122522669386e+176
206,2.81952520388719e+176
207,2.9518563169537685e+176
208,3.090393708410054e+176
209,3.235428236964231e+176
210,3.387264382442384e+176
211,3.546220883198412e+176
212,3.712631403334125e+176
213,3.886845231117025e+176
214,4.0692280100558094e+176
215,4.260162504157204e+176
216,4.460049398963818e+176
217,4.669308140035686e+176
218,4.888377810660351e+176
219,5.117718050543362e+176
220,5.3578100174973e+176
221,5.60915739406248e+176
222,5.872287441185373e+176
223,6.147752101153415e+176
224,6.436129152080408e+176
225,6.738023416354634e+176
226,7.054068025569649e+176
227,7.384925744564536e+176
228,7.731290357387306e+176
229,8.09388811794817e+176
230,8.473479268547589e+176
231,8.870859629326677e+176
232,9.286862261998691e+176
233,9.722359211326994e+176
234,1.0178263327971485e+177
235,1.0655530176512965e+177
236,1.1155160032623083e+177
237,1.1678199973534273e+177
238,1.222574606624126e+177
239,1.279894565780294e+177
240,1.3398999772771585e+177
241,1.4027165622553133e+177
242,1.4684759232003281e+177
243,1.5373158188716754e+177
244,1.6093804520741687e+177
245,1.6848207708704652e+177
246,1.763794783863214e+177
247,1.8464678902020864e+177
248,1.9330132250020087e+177
249,2.0236120209039755e+177
250,2.118453986499816e+177
251,2.2177377024506484e+177
252,2.3216710360931247e+177
253,2.4304715754079594e+177
254,2.5443670832530624e+177
255,2.663595972806152e+177
256,2.7884078052070873e+177
257,2.9190638104314414e+177
258,3.0558374324998475e+177
259,3.1990149001092704e+177
260,3.3488958239360627e+177
261,3.5057938218086323e+177
262,3.6700371730665826e+177
263,3.8419695034675534e+177
264,4.0219505020632454e+177
265,4.210356671539442e+177
266,4.407582113577316e+177
267,4.614039350872188e+177
268,4.830160187512689e+177
269,5.0563966095419255e+177
270,5.293221727494368e+177
271,5.541130762971935e+177
272,5.800642081234619e+177
273,6.0722982719822235e+177
274,6.356667280567632e+177
275,6.654343591997628e+177
276,6.965949470177031e+177
277,7.292136254975389e+177
278,7.633585719802559e+177
279,7.991011492566073e+177
280,8.365160542834661e+177
281,8.756814738469649e+177
282,9.166792474829983e+177
283,9.595950379987109e+177
284,1.0045185099484976e+178
285,1.0515435164351346e+178
286,1.1007682946242156e+178
287,1.1522956703779502e+178
288,1.2062332724320547e+178
289,1.2626937565683239e+178
290,1.3217950402290942e+178
291,1.3836605480862963e+178
292,1.4484194690565697e+178
293,1.5162070253026198e+178
294,1.5871647537786796e+178
295,1.6614408009049906e+178
296,1.739190230982005e+178
297,1.8205753489850337e+178
298,1.905766038408007e+178
299,1.9949401148682996e+178
300,2.088283696177231e+178
301,2.1859915896838728e+178
302,2.2882676976668115e+178
303,2.3953254416252624e+178
304,2.5073882063501343e+178
305,2.624689804694244e+178
306,2.7474749640074697e+178
307,2.875999835244414e+178
308,3.0105325257985655e+178
309,3.1513536571878965e+178
310,3.298756948697851e+178
311,3.453049828258876e+178
312,3.614554071776074e+178
313,3.783606472256276e+178
314,3.96055954011476e+178
315,4.145782236119138e+178
316,4.339660738481051e+178
317,4.542599245693989e+178
318,4.7550208167736725e+178
319,4.977368250669277e+178
320,5.210105006599951e+178
321,5.4537161673149515e+178
322,5.708709447209652e+178
323,5.975616247405474e+178
324,6.254992759981895e+178
325,6.547421123648336e+178
326,6.853510633243175e+178
327,7.173899005576975e+178
328,7.509253704220912e+178
329,7.860273326044636e+178
330,8.227689052249089e+178
331,8.612266167055748e+178
332,9.014805647090117e+178
333,9.436145824780881e+178
334,9.87716412922872e+178
335,1.0338778908140387e+179
336,1.0821951334592737e+179
337,1.1327687402597058e+179
338,1.1857040015548703e+179
339,1.2411111172002183e+179
340,1.2991054253059593e+179
341,1.3598076416401633e+179
342,1.423344110170097e+179
343,1.4898470652680916e+179
344,1.5594549061249265e+179
345,1.6323124839355955e+179
346,1.70857140245475e+179
347,1.7883903325419117e+179
348,1.8719353413464215e+179
349,1.9593802368134698e+179
350,2.0509069282336604e+179
351,2.1467058035521287e+179
352,2.246976124259355e+179
353,2.351926438646782e+179
354,2.4617750142986696e+179
355,2.5767502907065166e+179
356,2.697091352948561e+179
357,2.8230484274064287e+179
358,2.9548834005472414e+179
359,3.0928703618591434e+179
360,3.2372961720130345e+179
361,3.388461057494718e+179
362,3.5466792328806314e+179
363,3.7122795520689437e+179
364,3.885606189806423e+179
365,4.067019354915612e+179
366,4.2568960367038466e+179
367,4.455630786086839e+179
368,4.6636365330491297e+179
369,4.8813454421194975e+179
370,5.1092098076608176e+179
371,5.347702990747673e+179
372,5.597320399665607e+179
373,5.858580515987247e+179
374,6.132025968364832e+179
375,6.418224656261818e+179
376,6.71777092593704e+179
377,7.031286801108522e+179
378,7.35942327083849e+179
379,7.702861637333175e+179
380,8.062314926331703e+179
381,8.438529363149703e+179
382,8.832285917298307e+179
383,9.244401918931014e+179
384,9.675732750424111e+179
385,1.0127173616603956e+180
386,1.0599661397251927e+180
387,1.1094176585728329e+180
388,1.1611745317704475e+180
389,1.2153441494169812e+180
390,1.2720389003193778e+180
391,1.3313764044797305e+180
392,1.3934797564020168e+180
393,1.458477779699079e+180
394,1.5265052935322807e+180
395,1.597703391434267e+180
396,1.6722197330861768e+180
397,1.7502088496545922e+180
398,1.831832463313874e+180
399,1.9172598216232688e+180
400,2.0066680474221708e+180
401,2.1002425049994126e+180
402,2.1981771832667738e+180
403,2.3006750967331767e+180
404,2.4079487051084856e+180
405,2.520220352399263e+180
406,2.6377227263999896e+180
407,2.760699339530946e+180
408,2.8894050320076085e+180
409,3.024106498379683e+180
410,3.1650828385430007e+180
411,3.312626134306484e+180
412,3.467042052774082e+180
413,3.628650477727555e+180
414,3.797786170336847e+180
415,3.974799460552296e+180
416,4.1600569705992e+180
417,4.353942372073157e+180
418,4.556857178183869e+180
419,4.769221572784214e+180
420,4.991475277912721e+180
421,5.224078461564212e+180
422,5.467512687659282e+180
423,5.722281910084723e+180
424,5.988913512893167e+180
425,6.267959398782914e+180
426,6.559997128110858e+180
427,6.86563111077578e+180
428,7.1854938534211855e+180
429,7.520247264525691e+180
430,7.870584020101656e+180
431,8.2372289927035895e+180
432,8.620940746831583e+180
433,9.02251310370062e+180
434,9.44277677863303e+180
435,9.882601094429513e+180
436,1.0342895774256813e+181
437,1.082461281771967e+181
438,1.1328748463990744e+181
439,1.185634524601426e+181
440,1.2408494140078335e+181
441,1.2986336814998298e+181
442,1.3591067985768206e+181
443,1.4223937876347237e+181
444,1.4886254796710727e+181
445,1.5579387839437543e+181
446,1.6304769701402686e+181
447,1.7063899636340437e+181
448,1.785834654437645e+181
449,1.8689752204823126e+181
450,1.955983465903332e+181
451,2.0470391749941062e+181
452,2.142330482594966e+181
453,2.24205426165182e+181
454,2.346416528746415e+181
455,2.4556328684347656e+181
456,2.569928877262117e+181
457,2.689540628365775e+181
458,2.814715157622453e+181
459,2.9457109723313575e+181
460,3.0827985835000673e+181
461,3.2262610627766015e+181
462,3.3763946252317955e+181
463,3.533509239147216e+181
464,3.697929264070529e+181
465,3.8699941184536856e+181
466,4.050058978235432e+181
467,4.238495507807601e+181
468,4.435692624864178e+181
469,4.642057300697775e+181
470,4.858015397587394e+181
471,5.084012545019572e+181
472,5.32051505646721e+181
473,5.568010888709326e+181
474,5.827010645576989e+181
475,6.098048628224379e+181
476,6.3816839340623106e+181
477,6.678501606616917e+181
478,6.989113838667724e+181
479,7.314161231119711e+181
480,7.654314110248563e+181
481,8.010273905886101e+181
482,8.382774593545217e+181
483,8.772584203304592e+181
484,9.180506398609456e+181
485,9.607382128206914e+181
486,1.0054091354597337e+182
487,1.0521554862559923e+182
488,1.1010736151433678e+182
489,1.1522643415057121e+182
490,1.2058331613391207e+182
491,1.2618904640150654e+182
492,1.3205517590701889e+182
493,1.38193791351071e+182
494,1.446175400101468e+182
495,1.5133965571518412e+182
496,1.583739860333274e+182
497,1.657350207082191e+182
498,1.734379214170962e+182
499,1.8149855290565353e+182
500,1.8993351556523254e+182
501,1.9876017951637432e+182
502,2.0799672027234538e+182
503,2.1766215605254194e+182
504,2.27776386823647e+182
505,2.383602351478219e+182
506,2.4943548892190792e+182
507,2.6102494609497013e+182
508,2.7315246145540846e+182
509,2.8584299558393104e+182
510,2.991226660715852e+182
511,3.130188011101243e+182
512,3.2755999555900236e+182
513,3.427761696105413e+182
514,3.586986301681726e+182
515,3.753601350651966e+182
516,3.927949602553759e+182
517,4.110389701122576e+182
518,4.3012969098139415e+182
519,4.5010638813534975e+182
520,4.7101014629119875e+182
521,4.9288395384869127e+182
522,5.157727910301877e+182
523,5.397237220956351e+182
524,5.64785991824259e+182
525,5.910111264587023e+182
526,6.184530393191768e+182
527,6.471681413022498e+182
528,6.772154564911211e+182
529,7.086567431124374e+182
530,7.415566200870797e+182
531,7.75982699437764e+182
532,8.120057248114561e+182
533,8.49699716416577e+182
534,8.891421226580319e+182
535,9.304139787850655e+182
536,9.736000728754499e+182
537,1.0187891194936769e+183
538,1.0660739413795337e+183
539,1.1155516595351375e+183
540,1.1673238921067422e+183
541,1.2214969624493875e+183
542,1.278182116821873e+183
543,1.337495752140219e+183
544,1.3995596542598816e+183
545,1.4645012472735846e+183
546,1.53245385433157e+183
547,1.603556970518246e+183
548,1.6779565483414535e+183
549,1.7558052964154558e+183
550,1.8372629919479287e+183
551,1.9224968076773131e+183
552,2.011681653899288e+183
553,2.1050005363204495e+183
554,2.202644930436054e+183
555,2.3048151732121403e+183
556,2.4117208728634376e+183
557,2.523581337567888e+183
558,2.6406260239869592e+183
559,2.7630950065101268e+183
560,2.8912394681757746e+183
561,3.025322214285956e+183
562,3.1656182097199936e+183
563,3.3124151410978017e+183
564,3.4660140048988924e+183
565,3.626729722750088e+183
566,3.7948917851320264e+183
567,3.970844924821435e+183
568,4.154949821433302e+183
569,4.347583838506356e+183
570,4.5491417946245e+183
571,4.760036770172947e+183
572,4.980700951304159e+183
573,5.211586512923963e+183
574,5.453166542430852e+183
575,5.705936006108698e+183
576,5.97041276014693e+183
577,6.2471386083405435e+183
578,6.536680408621188e+183
579,6.839631230682016e+183
580,7.156611567032155e+183
581,7.488270600005079e+183
582,7.835287527177581e+183
583,8.198372948047118e+183
584,8.578270314687324e+183
585,8.97575744936514e+183
586,9.391648132211488e+183
587,9.826793762171525e+183
588,1.028208509461157e+184
589,1.0758454059124705e+184
590,1.1256875661224186e+184
591,1.177836997179275e+184
592,1.2324004208395319e+184
593,1.2894894912511392e+184
594,1.349221022736611e+184
595,1.4117172280790155e+184
596,1.477105967805405e+184
597,1.5455210109703752e+184
598,1.6171023079726934e+184
599,1.691996275958248e+184
600,1.770356097387092e+184
601,1.8523420323850192e+184
602,1.9381217454832115e+184
603,2.0278706474513768e+184
604,2.121772252886939e+184
605,2.2200185543015602e+184
606,2.3228104134623144e+184
607,2.430357970780502e+184
