,0
0,9.144797604105035e+35
1,8.817299820036229e+35
2,7.14961149542056e+35
3,5.99022346862615e+35
4,7.993756695686025e+35
5,7.10847758589424e+35
6,4.083440656747699e+35
7,1.143625204782414e+36
8,3.1382663877398185e+35
9,6.684243257817067e+35
10,3.710125168400312e+35
11,9.656544804697483e+35
12,1.0914018185510643e+36
13,7.742966975892042e+35
14,1.2534757186973157e+36
15,7.40215329564081e+35
16,2.8711567798602848e+35
17,1.2410557897741688e+34
18,2.8338785627051094e+35
19,1.363834232508815e+36
20,1.1346712261984357e+36
21,1.3881393560631406e+35
22,1.3866922882437177e+36
23,1.1128310982710734e+36
24,1.3790547128763696e+36
25,8.95312409664153e+35
26,5.6414014900139515e+35
27,1.1082517910355181e+36
28,1.5398432632665972e+35
29,5.810850096401246e+34
30,1.8871368599977233e+35
31,5.394980051348823e+35
32,1.1109078160342933e+36
33,9.51966243614608e+35
34,1.4929625784256915e+36
35,6.220434018906481e+35
36,8.246495759225523e+35
37,1.4216341749056223e+36
38,5.838896953378606e+35
39,1.3366886431606054e+35
40,1.3970307339277053e+36
41,1.9513961541719967e+35
42,1.3005046540760794e+36
43,1.3027652164913905e+36
44,1.1535708512127334e+35
45,1.3974258013933402e+36
46,5.164881931698857e+35
47,8.00622657716325e+35
48,1.4925695172245715e+36
49,8.079728461868715e+34
50,1.4649663527202155e+36
51,1.417543462117147e+36
52,1.2159216689894816e+36
53,3.0314394885723194e+35
54,1.886794361201698e+36
55,1.695400779237378e+36
56,1.765644707693127e+36
57,9.343130503883856e+35
58,1.5144118849221508e+36
59,9.883541400717329e+35
60,1.3804724000306893e+36
61,7.059059337774411e+35
62,1.0243916303881306e+36
63,1.2248251032312333e+35
64,5.28000473649151e+35
65,1.9720027237245992e+36
66,6.226328059311377e+34
67,1.0964436556374893e+36
68,8.730049002824234e+35
69,1.403884028542098e+35
70,1.720814030716821e+36
71,6.882738322658373e+35
72,7.111849853428585e+34
73,1.7415249755554955e+35
74,1.4148239774146253e+36
