,t,hat_beta_t,argmax_Wit,top_agent_wealth_ratio,top_10p_wealth_ratio,state_t,k_ast_t,Gamma_t,gamma_period_t,gamma_star_t,r_bar_t
0,0.0,0.4966819139857705,0.5658604890051911,9.999000099990002e-05,0.0999900009999,0.0,-1.0,0.0,0.0,97.26401584456494,0.8115095991653136
1,1.0,0.5013683352864433,0.9999732258675386,0.00010281243822613117,0.10254032039465424,0.0,1.0,0.0,0.0,88.41201820756113,0.7926375428927214
2,2.0,0.506054238759273,0.9999732258675386,0.0001056867663458051,0.10512832656327292,0.0,1.0,0.0,0.0,85.68027670576618,0.7860262123534958
3,3.0,0.5107381558015431,0.9999732258675386,0.00010861291503635358,0.10775361746807209,0.0,1.0,0.0,0.0,90.70629227808345,0.7978824525521583
4,4.0,0.5154186208493473,0.9999732258675386,0.00011159078066137336,0.11041576137830461,0.0,1.0,0.0,0.0,94.21104109530766,0.8054014357533041
5,5.0,0.5200941735576264,0.9999732258675386,0.00011462022646160886,0.11311429746878333,0.0,1.0,0.0,0.0,94.83745185068264,0.8066867785292423
6,6.0,0.5247633609628088,0.9999732258675386,0.00011770108281979072,0.11584873648368867,0.0,1.0,0.0,0.0,83.23311882162069,0.7797351151454023
7,7.0,0.5294247396210097,0.9999732258675386,0.0001208331475982171,0.11861856146320685,0.0,1.0,0.0,0.0,93.48191314690655,0.8038836314301511
8,8.0,0.5340768777149233,0.9999732258675386,0.0001240161865476625,0.12142322853039846,0.0,1.0,0.0,0.0,93.45835511759046,0.8038341964154397
9,9.0,0.538718357122611,0.9999732258675386,0.0001272499337858966,0.12426216773544171,0.0,1.0,0.0,0.0,87.92332777667869,0.7914849926984204
10,10.0,0.5433477754417593,0.9999732258675386,0.00013053409234378317,0.12713478395414538,0.0,1.0,0.0,0.0,95.14554596648618,0.8073127528240679
11,11.0,0.5479637479630592,0.9999732258675386,0.00013386833477668992,0.13004045783745327,0.0,1.0,0.0,0.0,94.49183753112561,0.8059797140965289
