,t,hat_beta_t,argmax_Wit,top_agent_wealth_ratio,top_10p_wealth_ratio,state_t,k_ast_t,Gamma_t,gamma_period_t,gamma_star_t,r_bar_t
0,0.0,0.5051912281412693,0.8636866215555471,0.0001988581342869041,0.1892925024496542,0.0,-1.0,0.0,0.0,101.14322369426928,0.8187388866628335
1,1.0,0.5098033443841066,0.9915381730010517,0.0002038971296114125,0.18943821584097645,0.0,1.0,0.0,0.0,91.1648188769813,0.7988990318943922
2,2.0,0.514412313414895,0.9915381730010517,0.00020940201087545074,0.1900005036593749,0.0,1.0,0.0,0.0,90.33155238885107,0.7970439691502957
3,3.0,0.5190167267026787,0.9915381730010517,0.00021499997917999257,0.19097793988504305,0.0,1.0,0.0,0.0,96.40942199069946,0.8098387797086686
4,4.0,0.5236151825247091,0.9915381730010517,0.0002206906642032314,0.19242047098138443,0.0,1.0,0.0,0.0,102.8888735853568,0.8218142283565388
5,5.0,0.5282062879933339,0.9915381730010517,0.00022647363633155915,0.19422821809936291,0.0,1.0,0.0,0.0,88.4740533989239,0.7927829388502243
6,6.0,0.5327886610541681,0.9915381730010517,0.00023234840743475928,0.19632609406197532,0.0,1.0,0.0,0.0,88.90042625902632,0.7937767668299353
7,7.0,0.5373609324492622,0.9915381730010517,0.0002383144317653797,0.19865829627022075,0.0,1.0,0.0,0.0,91.47988184672353,0.7995916373826191
8,8.0,0.5419217476392081,0.9915381730010517,0.00024437110697861434,0.20118180460432747,0.0,1.0,0.0,0.0,94.4840563652399,0.8059637356967027
9,9.0,0.5464697686783299,0.9915381730010517,0.00025051777526859017,0.2038486619992951,0.0,1.0,0.0,0.0,94.95230175046704,0.8069206012349969
10,10.0,0.551003676037314,0.9915381730010517,0.00025675372461641697,0.2066122696529457,0.0,1.0,0.0,0.0,97.59874808894241,0.8121560604791156
11,11.0,0.5555221703680641,0.9915381730010517,0.00026307819014500806,0.2094758017140355,0.0,1.0,0.0,0.0,89.76358889794479,0.7957598001771397
12,12.0,0.5600239742056712,0.9915381730010517,0.00026949035557522356,0.21242017480055445,0.0,1.0,0.0,0.0,81.685314801613,0.7755614533914814
13,13.0,0.5645078336029167,0.9915381730010517,0.00027598935477757616,0.21543243030463932,0.0,1.0,0.0,0.0,94.01523034277092,0.8049961344934041
14,14.0,0.5689725196929315,0.9915381730010517,0.00028257427341338656,0.21851188808922467,0.0,1.0,0.0,0.0,92.0781686786173,0.8008938101568612
15,15.0,0.5734168301761271,0.9915381730010517,0.0002892441506589939,0.22165744824216108,0.0,1.0,0.0,0.0,83.79056160964566,0.7812004958417313
16,16.0,0.5778395907278058,0.9915381730010517,0.00029599798100640344,0.22485540642544302,0.0,1.0,0.0,0.0,90.92150842139532,0.7983608757527036
17,17.0,0.5822396563232997,0.9915381730010517,0.00030283471613353787,0.22811980794094971,0.0,1.0,0.0,0.0,95.23053292341113,0.8074847134576275
18,18.0,0.5866159124779285,0.9915381730010517,0.00030975326683708223,0.23144088710625604,0.0,1.0,0.0,0.0,97.66480666047724,0.8122831144583382
19,19.0,0.5909672763993865,0.9915381730010517,0.00031675250502082806,0.23480398320156534,0.0,1.0,0.0,0.0,92.630601528122,0.8020812449569653
20,20.0,0.5952926980506802,0.9915381730010517,0.0003238312657323126,0.2382057407851555,0.0,1.0,0.0,0.0,90.82547897685691,0.7981476834489932
21,21.0,0.5995911611221374,0.9915381730010517,0.0003309883492405128,0.2416350527504493,0.0,1.0,0.0,0.0,100.32666460970452,0.8172636018086067
22,22.0,0.603861683911342,0.9915381730010517,0.0003382225231473766,0.24510021223563064,0.0,1.0,0.0,0.0,90.5064917812142,0.7974362615042974
23,23.0,0.6081033201103885,0.9915381730010517,0.0003455325245260062,0.24859203239139094,0.0,1.0,0.0,0.0,86.27133152744238,0.7874921713999324
24,24.0,0.6123151595001302,0.9915381730010517,0.0003529170620783629,0.25211585881115434,0.0,1.0,0.0,0.0,89.6763235167669,0.7955610509622919
25,25.0,0.6164963285515683,0.9915381730010517,0.00036037481830548983,0.2556733450531978,0.0,1.0,0.0,0.0,93.07924307824594,0.8030352125025164
26,26.0,0.6206459909348937,0.9915381730010517,0.0003679044516834282,0.25925792972268963,0.0,1.0,0.0,0.0,94.33022295524,0.8056473020101674
27,27.0,0.6247633479369678,0.9915381730010517,0.0003755045988381196,0.2628690229102545,0.0,1.0,0.0,0.0,85.7358266957367,0.7861648503326909
28,28.0,0.6288476387885419,0.9915381730010517,0.0003831738767128311,0.26649909757635476,0.0,1.0,0.0,0.0,92.4618939016049,0.8017201188541184
29,29.0,0.6328981409026956,0.9915381730010517,0.00039091088472187834,0.270148637858071,0.0,1.0,0.0,0.0,96.56387700027105,0.81014294472371
30,30.0,0.6369141700263355,0.9915381730010517,0.00039871420688464217,0.27382015474206084,0.0,1.0,0.0,0.0,99.92313269969543,0.8165256348754445
31,31.0,0.6408950803069269,0.9915381730010517,0.0004065824139342056,0.2775046452515399,0.0,1.0,0.0,0.0,94.19763952505157,0.8053737500666602
32,32.0,0.6448402642768105,0.9915381730010517,0.00041451406539517804,0.28120770981902304,0.0,1.0,0.0,0.0,98.33476620412836,0.8135620387272182
33,33.0,0.6487491527577607,0.9915381730010517,0.00042250771162565074,0.28492192569327357,0.0,1.0,0.0,0.0,94.13595468486137,0.8052462165523495
34,34.0,0.6526212146886948,0.9915381730010517,0.0004305618958184672,0.2886410400956343,0.0,1.0,0.0,0.0,87.60936582402694,0.790737746348286
35,35.0,0.6564559568795167,0.9915381730010517,0.0004386751559574466,0.29236836932386245,0.0,1.0,0.0,0.0,94.3921309001705,0.8057747700099838
36,36.0,0.6602529236943694,0.9915381730010517,0.00044684602672443634,0.29610970997220587,0.0,1.0,0.0,0.0,90.59631776930854,0.7976371028675059
37,37.0,0.6640116966676946,0.9915381730010517,0.00045507304135345534,0.299857641583208,0.0,1.0,0.0,0.0,100.10742955658824,0.8168634094937983
38,38.0,0.6677318940565677,0.9915381730010517,0.00046335473342861035,0.30360744041728677,0.0,1.0,0.0,0.0,92.26568952988254,0.8012984737149162
39,39.0,0.6714131703329602,0.9915381730010517,0.0004716896386226971,0.3073658231057388,0.0,1.0,0.0,0.0,89.09630241940962,0.7942301438388377
40,40.0,0.6750552156195714,0.9915381730010517,0.00048007629637385505,0.31112643934566675,0.0,1.0,0.0,0.0,85.38330604329876,0.7852819926645109
41,41.0,0.6786577550730339,0.9915381730010517,0.0004885132514979683,0.3148843533365609,0.0,1.0,0.0,0.0,89.19833138851445,0.7944655124378929
42,42.0,0.6822205482182473,0.9915381730010517,0.0004969990557348175,0.31864139948484693,0.0,1.0,0.0,0.0,84.7562634773823,0.7836934689997785
43,43.0,0.6857433882376299,0.9915381730010517,0.0005055322692263339,0.3224001541697498,0.0,1.0,0.0,0.0,88.49382952827688,0.7928292466145881
44,44.0,0.6892261012191402,0.9915381730010517,0.0005141114619257004,0.3261597756246392,0.0,1.0,0.0,0.0,97.09281510581981,0.8111772399085129
45,45.0,0.6926685453667852,0.9915381730010517,0.0005227352149362528,0.32991841144971756,0.0,1.0,0.0,0.0,94.47818731514347,0.805951682030263
46,46.0,0.6960706101774157,0.9915381730010517,0.0005314021217795246,0.3336856094602724,0.0,1.0,0.0,0.0,91.28154860807722,0.7991561973597907
47,47.0,0.6994322155874557,0.9915381730010517,0.000540110789592031,0.3374504293055338,0.0,1.0,0.0,0.0,93.31559508898758,0.8035340897108323
48,48.0,0.7027533110932033,0.9915381730010517,0.0005488598402506859,0.3412111880540017,0.0,1.0,0.0,0.0,95.94883024666983,0.8089259318096831
49,49.0,0.7060338748482566,0.99944443350174,0.0005578778598043803,0.34496705596447386,0.0,1.0,0.0,0.0,87.31400605099519,0.7900298684883859
50,50.0,0.7092739127414788,0.99944443350174,0.0005669517509568015,0.3487194147007729,0.0,1.0,0.0,0.0,98.74051412757115,0.8143281560226944
51,51.0,0.7124734574588844,0.99944443350174,0.0005760697615955842,0.3524665695455425,0.0,1.0,0.0,0.0,88.48428518381179,0.792806900171609
52,52.0,0.7156325675326414,0.99944443350174,0.000585230632243838,0.3562011923278137,0.0,1.0,0.0,0.0,94.4108958868841,0.8058133739637539
53,53.0,0.7187513263803181,0.99944443350174,0.0005944331205565586,0.35992292320074265,0.0,1.0,0.0,0.0,95.84889944181239,0.8087267204934047
54,54.0,0.7218298413373487,0.99944443350174,0.000603676002070252,0.3636354751624637,0.0,1.0,0.0,0.0,87.3060181976023,0.7900106577780359
55,55.0,0.7248682426855547,0.99944443350174,0.0006129580708886226,0.36734559990156235,0.0,1.0,0.0,0.0,93.7558534120738,0.804456653466157
56,56.0,0.7278666826804528,0.99944443350174,0.000622278140305621,0.37104819452264376,0.0,1.0,0.0,0.0,93.91557417929201,0.8047892110169758
57,57.0,0.7308253345798593,0.99944443350174,0.0006316350433674079,0.374745947956851,0.0,1.0,0.0,0.0,91.24691631665408,0.7990799681414856
58,58.0,0.7337443916762758,0.99944443350174,0.0006410276333748366,0.3784404810780544,0.0,1.0,0.0,0.0,89.62467498885123,0.7954432377510559
59,59.0,0.7366240663352759,0.99944443350174,0.0006504547843281556,0.3821228895887197,0.0,1.0,0.0,0.0,93.16817539951694,0.8032232223640994
60,60.0,0.7394645890420257,0.99944443350174,0.000659915391315831,0.385793759188499,0.0,1.0,0.0,0.0,81.97192570543295,0.7763461919973141
61,61.0,0.7422662074579383,0.99944443350174,0.0006694083708493656,0.38945587995229025,0.0,1.0,0.0,0.0,92.17642277445542,0.8011060444578894
62,62.0,0.7450291854892496,0.99944443350174,0.000678932661146095,0.3931070800135114,0.0,1.0,0.0,0.0,94.19181666579777,0.8053617184348203
63,63.0,0.7477538023692332,0.99944443350174,0.0006884872223619946,0.39674368609719507,0.0,1.0,0.0,0.0,83.43291948168421,0.7802625936233959
64,64.0,0.7504403517555708,0.99944443350174,0.000698071036776601,0.40036420002473005,0.0,1.0,0.0,0.0,91.4534996524292,0.7995338242603124
65,65.0,0.7530891408443016,0.99944443350174,0.0007076831089321779,0.40396788433529185,0.0,1.0,0.0,0.0,83.10198437089622,0.7793875384309837
66,66.0,0.7557004895015821,0.99944443350174,0.0007173224657291719,0.4075606372297714,0.0,1.0,0.0,0.0,89.99563185743868,0.7962864090739981
67,67.0,0.7582747294144254,0.99944443350174,0.0007269881564802117,0.411138147184023,0.0,1.0,0.0,0.0,93.45091777489645,0.80381858445206
68,68.0,0.7608122032613853,0.99944443350174,0.000736679252924776,0.4146996233427634,0.0,1.0,0.0,0.0,88.18802146694502,0.7921108442124977
69,69.0,0.7633132639040994,0.99944443350174,0.000746394849206551,0.41824203559596423,0.0,1.0,0.0,0.0,85.2607436618932,0.7849733353718411
70,70.0,0.7657782736004186,0.99944443350174,0.0007561340618157931,0.42176618125888793,0.0,1.0,0.0,0.0,89.6447696713035,0.7954890909915285
71,71.0,0.7682076032397974,0.99944443350174,0.0007658960294986371,0.4252734298014118,0.0,1.0,0.0,0.0,93.29781584629579,0.8034966503016885
72,72.0,0.7706016316014515,0.99944443350174,0.000775679913135514,0.4287645228974004,0.0,1.0,0.0,0.0,96.32606819045105,0.8096742275716519
73,73.0,0.7729607446357576,0.99944443350174,0.0007854848955906233,0.4322366006203866,0.0,1.0,0.0,0.0,96.24359634086166,0.8095111360094756
74,74.0,0.775285334769177,0.99944443350174,0.0007953101815346047,0.4356910038010043,0.0,1.0,0.0,0.0,82.00836812682901,0.7764455780295476
75,75.0,0.7775758002330072,0.99944443350174,0.0008051549972421484,0.43912602845156357,0.0,1.0,0.0,0.0,89.12855075816218,0.7943045951338504
76,76.0,0.7798325444160755,0.99944443350174,0.0008150185903666072,0.44254237109668965,1.0,1.0,0.0,0.0,83.2287069316584,0.7797234390726822
77,77.0,0.5969109984001917,0.7687457417325083,0.000333493012033476,0.26701961844855526,0.0,0.7619047619047619,1.0,78.0,93.81563816921246,0.8045812650097199
78,78.0,0.5999803639811276,0.7687457417325083,0.00033668904690426003,0.26896628967849495,0.0,0.764957264957265,1.0,79.0,89.17352641478398,0.7944083398916265
79,79.0,0.603028040109612,0.7777558637288299,0.0003399138790301141,0.27092079935404084,0.0,0.7679324894514769,1.0,80.0,93.26857902247677,0.8034350525602498
80,80.0,0.6060537701198521,0.7777558637288299,0.00034322516447225576,0.2728828374917744,0.0,0.7708333333333334,1.0,81.0,91.98555677835319,0.8006933482230366
81,81.0,0.6090573129201977,0.7777558637288299,0.0003465102532536787,0.2748704222457831,0.0,0.7736625514403292,1.0,82.0,91.89847292963738,0.8005044833838495
82,82.0,0.6120384428569735,0.7777558637288299,0.0003497682236499727,0.2768922719130948,0.0,0.7764227642276422,1.0,83.0,88.91266795526916,0.7938051601088317
83,83.0,0.6149969495600174,0.7777558637288299,0.0003529981755645444,0.2789325082981692,0.0,0.7791164658634538,1.0,84.0,88.97523559715142,0.7939501569139955
84,84.0,0.6179326377706937,0.7777558637288299,0.0003561992309748752,0.2809800027226758,0.0,0.7817460317460317,1.0,85.0,93.14641872614526,0.8031772602311832
85,85.0,0.620845327153383,0.7777558637288299,0.0003593705343397677,0.2830487565253494,0.0,0.7843137254901961,1.0,86.0,98.76858368983866,0.8143809230786867
86,86.0,0.6237348520913084,0.7777558637288299,0.0003625112529679468,0.28512575426508896,0.0,0.7868217054263567,1.0,87.0,93.29572339609932,0.8034922430956803
87,87.0,0.6266010614676502,0.8020099751406281,0.0003660310138083069,0.28720545784060453,0.0,0.789272030651341,1.0,88.0,87.6468898130078,0.7908273371428582
88,88.0,0.629443818432858,0.8020099751406281,0.0003696059212156113,0.2893066395988544,0.0,0.7916666666666667,1.0,89.0,94.2954657979012,0.8055756639176452
89,89.0,0.6322630001591107,0.8020099751406281,0.0003731566791402777,0.2914212161756286,0.0,0.7940074906367042,1.0,90.0,87.52857762438572,0.7905445989079387
90,90.0,0.6350584975828404,0.8020099751406281,0.00037668243004230123,0.2935497896180515,0.0,0.7962962962962963,1.0,91.0,84.43562565306394,0.7828720615079843
91,91.0,0.6378302151362465,0.8020099751406281,0.00038018233636989126,0.2956758686940364,0.0,0.7985347985347986,1.0,92.0,89.07260194969771,0.7941753925220824
92,92.0,0.6405780704687247,0.8020099751406281,0.00038365558085819395,0.29780102878986986,0.0,0.8007246376811594,1.0,93.0,89.03623236791994,0.7940913171440653
93,93.0,0.643301994159083,0.8020099751406281,0.0003871013667956292,0.29993136790445424,0.0,0.8028673835125448,1.0,94.0,92.16135869812612,0.8010735345885683
94,94.0,0.6460019294194964,0.8020099751406281,0.00039051891825840987,0.30206579355507335,0.0,0.8049645390070922,1.0,95.0,91.11989253705467,0.7987998797751223
95,95.0,0.6486778317920227,0.8020099751406281,0.00039390748031391677,0.3042001712353754,0.0,0.8070175438596492,1.0,96.0,91.30384701163138,0.7992052478249048
96,96.0,0.6513296688385558,0.8094427254498648,0.0003974071600488315,0.30634098803883103,0.0,0.8090277777777778,1.0,97.0,94.60530743863134,0.8062124226463107
97,97.0,0.6539574198250735,0.8094427254498648,0.0004009009848031206,0.3084912905463645,0.0,0.8109965635738832,1.0,98.0,98.04042414536676,0.8130023049864606
98,98.0,0.6565610754009621,0.8094427254498648,0.0004043664434429347,0.310642297019583,0.0,0.8129251700680272,1.0,99.0,92.91141894122956,0.8026794387358356
99,99.0,0.6591406372742593,0.8094427254498648,0.0004078028287653505,0.3127992322065597,0.0,0.8148148148148148,1.0,100.0,93.30347599247516,0.8035085709474329
100,100.0,0.6616961178835227,0.8094427254498648,0.000411209454048092,0.3149620241357449,0.0,0.8166666666666667,1.0,101.0,93.88485342539016,0.8047253346579196
101,101.0,0.6642275400671566,0.8094427254498648,0.00041458565312570394,0.31711985072993415,0.0,0.8184818481848185,1.0,102.0,96.06078128717292,0.8091486131210407
102,102.0,0.6667349367307951,0.8094427254498648,0.00041793078044040843,0.3192795629539661,0.0,0.8202614379084967,1.0,103.0,90.40124813658635,0.7972004401351441
103,103.0,0.6692183505135582,0.8094427254498648,0.000421244211068529,0.3214507373333234,0.0,0.8220064724919094,1.0,104.0,89.97871265225355,0.7962481036577248
104,104.0,0.671677833453756,0.8094427254498648,0.0004245253407233652,0.32362360255945855,0.0,0.8237179487179487,1.0,105.0,92.09509710044546,0.8009304087780298
105,105.0,0.6741134466546841,0.8094427254498648,0.0004277735857354143,0.32579487637097243,0.0,0.8253968253968254,1.0,106.0,88.91513165902376,0.7938108734558373
106,106.0,0.6765252599511575,0.8094427254498648,0.0004309883830108125,0.32796335883223215,0.0,0.8270440251572327,1.0,107.0,98.97276573782307,0.8147638575454386
107,107.0,0.6789133515772995,0.8094427254498648,0.0004341691899689845,0.33012647782222404,0.0,0.8286604361370717,1.0,108.0,100.27887578819394,0.8171765170956199
108,108.0,0.6812778078361458,0.8345516539205491,0.000437606340013938,0.33228573358480007,0.0,0.8302469135802469,1.0,109.0,88.9866036753354,0.7939764798730619
109,109.0,0.6836187227716113,0.8439389971435355,0.00044143265534735837,0.3344355921039247,0.0,0.8318042813455657,1.0,110.0,88.95021192769205,0.7938921905184828
110,110.0,0.6859361978432214,0.8439389971435355,0.0004453606562767966,0.336581786254906,0.0,0.8333333333333334,1.0,111.0,90.58909568649467,0.7976209697822767
111,111.0,0.6882303416041528,0.8439389971435355,0.0004492658218146192,0.3387238619174188,0.0,0.8348348348348349,1.0,112.0,103.1263516672921,0.8222245523386629
112,112.0,0.6905012693829201,0.8439389971435355,0.0004531475369840928,0.3408713327156318,0.0,0.8363095238095238,1.0,113.0,98.5879353578742,0.8140408025912772
113,113.0,0.6927491029691634,0.8462188555812024,0.00045705810992658193,0.3430208473548842,0.0,0.8377581120943953,1.0,114.0,91.88981641289712,0.8004856898292794
114,114.0,0.6949739703038487,0.8462188555812024,0.00046094939331040307,0.3451721487923176,0.0,0.8391812865497076,1.0,115.0,91.12894163734713,0.7988198589390856
115,115.0,0.6971760051742552,0.8462188555812024,0.00046481643622994827,0.34732576207720767,0.0,0.8405797101449275,1.0,116.0,90.10622164262399,0.7965364322338769
116,116.0,0.6993553469140492,0.8462188555812024,0.00046865867747067293,0.3494784385607987,0.0,0.8419540229885057,1.0,117.0,91.85387856218225,0.8004076298104034
117,117.0,0.7015121401086865,0.8462188555812024,0.0004724755712773107,0.35163143941134334,0.0,0.8433048433048433,1.0,118.0,92.63769164356741,0.802096392860558
118,118.0,0.7036465343064363,0.8462188555812024,0.00047626658729467614,0.3537889466303733,0.0,0.844632768361582,1.0,119.0,88.473467708773,0.792781567083129
119,119.0,0.7057586837352553,0.8462188555812024,0.00048003121049626073,0.3559541749138524,0.0,0.84593837535014,1.0,120.0,90.57577469451081,0.7975912058697038
120,120.0,0.7078487470256807,0.8462188555812024,0.0004837689411012106,0.3581171245651502,0.0,0.8472222222222222,1.0,121.0,95.186380259254,0.8073954143082254
121,121.0,0.7099168869399453,0.8462188555812024,0.0004874792944803726,0.3602741261079607,0.0,0.8484848484848485,1.0,122.0,87.11372745323875,0.7895471371814003
122,122.0,0.7119632701074641,0.8594982117534362,0.0004912686109278161,0.3624207467103992,0.0,0.8497267759562841,1.0,123.0,90.99315104261753,0.7985196344640627
123,123.0,0.7139880667668237,0.8594982117534362,0.0004952851304363912,0.364569219317108,0.0,0.8509485094850948,1.0,124.0,87.01688726628865,0.7893129263837058
124,124.0,0.7159914505143912,0.8594982117534362,0.0004992784660423662,0.3667234989074647,0.0,0.8521505376344086,1.0,125.0,87.12431980735782,0.7895727235073915
125,125.0,0.7179735980596258,0.8594982117534362,0.0005032481345189552,0.36887904955378226,0.0,0.8533333333333333,1.0,126.0,93.7265246076175,0.8043954642500069
126,126.0,0.7199346889871705,0.8594982117534362,0.0005071936658924211,0.37102439666623754,0.0,0.8544973544973545,1.0,127.0,91.57255456723134,0.7997944534803466
127,127.0,0.7218749055257687,0.8594982117534362,0.0005111146033453654,0.37315765554821556,0.0,0.8556430446194225,1.0,128.0,94.9115714322894,0.8068377432101368
128,128.0,0.723794432324074,0.8594982117534362,0.0005150105031125141,0.3752825668437728,0.0,0.8567708333333334,1.0,129.0,89.9796962562855,0.7962503309511598
129,129.0,0.7256934562333124,0.8594982117534362,0.0005188809343696434,0.3773975202010008,0.0,0.8578811369509044,1.0,130.0,90.24558498495581,0.7968506344505435
130,130.0,0.7275721660968641,0.8636866215555471,0.0005227956992307832,0.3795070470158367,0.0,0.858974358974359,1.0,131.0,96.71089091583204,0.8104315536779728
131,131.0,0.7294307525467265,0.8636866215555471,0.0005267357038955086,0.3816034277522039,0.0,0.8600508905852418,1.0,132.0,97.04278333399448,0.8110798896788125
132,132.0,0.7312694078068184,0.8636866215555471,0.000530650794594155,0.38369006811277184,0.0,0.8611111111111112,1.0,133.0,101.0224755477739,0.8185222324643645
133,133.0,0.7330883255031081,0.8636866215555471,0.0005345405728915596,0.385771693660038,0.0,0.8621553884711779,1.0,134.0,93.99832947589894,0.8049610728663643
134,134.0,0.7348877004805416,0.8636866215555471,0.0005384046523041171,0.38785107844197897,0.0,0.8631840796019901,1.0,135.0,92.5143698665002,0.8018325870911877
135,135.0,0.7366677286266414,0.8636866215555471,0.0005422426581702597,0.3899256935289586,0.0,0.8641975308641976,1.0,136.0,90.31709143962695,0.7970114732316378
136,136.0,0.7384286067017803,0.8636866215555471,0.0005460542275167947,0.39199347225001896,0.0,0.8651960784313726,1.0,137.0,96.80616155322724,0.8106181152193184
137,137.0,0.7401705321760049,0.8636866215555471,0.0005498390089215208,0.39405828216731853,0.0,0.8661800486618005,1.0,138.0,95.01064447390031,0.8070391645604557
138,138.0,0.7418937030723313,0.8636866215555471,0.0005535966623724315,0.39611486070530466,0.0,0.8671497584541064,1.0,139.0,92.10610277916935,0.800954195431667
139,139.0,0.7435983178164278,0.8636866215555471,0.0005573268591238815,0.3981601875852415,0.0,0.86810551558753,1.0,140.0,86.40432007836436,0.7878192512051952
140,140.0,0.7452845750925742,0.8636866215555471,0.0005610292815499907,0.400203040019825,0.0,0.8690476190476191,1.0,141.0,90.68168089038903,0.7978275970039236
141,141.0,0.7469526737057816,0.8636866215555471,0.0005647036229956507,0.4022491545334094,0.0,0.8699763593380615,1.0,142.0,85.67263634777582,0.7860071299905866
142,142.0,0.7486028124499702,0.8636866215555471,0.0005683495876253942,0.40428906594345276,0.0,0.8708920187793427,1.0,143.0,96.1178997334494,0.8092620273208773
143,143.0,0.750235189982071,0.8636866215555471,0.0005719668902704307,0.4063218327377492,0.0,0.8717948717948718,1.0,144.0,91.32119023532456,0.7992433816719825
144,144.0,0.7518500047019491,0.8636866215555471,0.0005755552562740857,0.40834856754969256,0.0,0.8726851851851852,1.0,145.0,88.03277545608442,0.7917442311871786
145,145.0,0.7534474546379973,0.8636866215555471,0.0005791144213359425,0.4103687971357029,0.0,0.8735632183908046,1.0,146.0,104.128760440012,0.8239359303245037
146,146.0,0.7550277373382723,0.8636866215555471,0.0005826441313549016,0.41239087763696824,0.0,0.8744292237442922,1.0,147.0,91.6569749445423,0.7999788521885427
147,147.0,0.7565910497670598,0.8636866215555471,0.000586144142271389,0.4144119303125186,0.0,0.8752834467120182,1.0,148.0,92.75538452896383,0.8023475033127747
