,0
0,4.631175248880424e+53
1,1.062229894876839e+56
2,1.5563487862120933e+59
3,3.422145002407263e+49
4,4.879782317172915e+56
5,8.728107727904997e+54
6,2.1417413030788904e+51
7,5.44576726685239e+48
8,9.606861522541603e+48
9,2.2707160009627732e+55
10,4.917087035764728e+50
11,1.1818691061519135e+44
12,2.796884114144485e+55
13,2.883318080003531e+37
14,7.1573142290780185e+47
15,1.4739398738107637e+59
16,2.04748117391681e+39
17,6.192332560489202e+56
18,3.682971218651627e+58
19,1.2211945912967014e+57
20,2.2129790506277386e+43
21,2.982839344857464e+39
22,8.517466826865912e+45
23,1.8837627029591074e+55
24,4.103657470357231e+57
25,8.930289529248674e+57
26,2.179722015645091e+58
27,2.254150315822929e+57
28,2.2585487245127598e+58
29,2.5851133845053066e+44
30,3.068572836900541e+43
31,6.700108300711504e+39
32,5.699739381986699e+51
33,1.7086776059251898e+59
34,1.5666791341112805e+39
35,4.106087445681998e+47
36,3.451605867798126e+49
37,7.253257360723632e+41
38,3.813463938780735e+48
39,1.5038688029662726e+59
40,7.336502211665271e+58
41,4.1386724233833845e+53
42,1.9233402578598276e+37
43,4.188408761718308e+39
44,1.0452054219385149e+52
45,3.282024614056042e+46
46,1.5408409787885928e+51
47,4.773668525284156e+46
48,2.51184498591331e+40
49,1.3631386313746578e+29
50,8.73991352172704e+42
51,6.233088802162052e+59
52,5.21380795674444e+43
53,6.44609184471615e+53
54,2.0940507794370916e+36
55,1.5118126865740292e+59
56,1.3757575810720277e+52
57,1.9165907065954701e+56
58,4.180736968924742e+59
59,2.4606089810550012e+45
60,1.7326930808543434e+59
61,9.649334722024783e+53
62,3.0424009558557408e+44
63,1.2898281415228976e+41
64,2.3195971420818656e+58
65,1.597595485596543e+57
66,1.6442817323133673e+36
67,5.5735652161306344e+38
68,5.252711347701379e+55
69,3.250535189928318e+58
70,2.100539066075053e+38
71,3.91240499342728e+59
72,8.950405966904971e+37
73,8.078508677305174e+59
74,1.0566007323390885e+39
75,1.6471222715566388e+49
76,2.0309125217748923e+57
77,7.377781776924591e+58
78,7.405913232443342e+56
79,2.3404729156578538e+55
80,4.478849370266089e+59
81,6.439688561756019e+51
82,1.1017780791706941e+36
83,2.113349203915732e+58
84,1.4598181156149664e+54
85,1.759980462783712e+43
86,1.2767780630795312e+51
87,4.091507273945657e+44
88,2.447950223220689e+44
89,1.909672240119048e+58
90,1.8445088948076e+58
91,3.288779557913294e+50
92,9.855574287265459e+56
93,4.038482705702068e+59
94,1.6491449135913961e+59
95,1.5732950031195113e+55
96,2.156160313330767e+52
97,9.280717004886026e+58
98,1.010289296310856e+59
99,2.2223873927130544e+54
100,2.8161704620177536e+59
101,2.8466751769553465e+57
102,6.6101889933737605e+35
103,1.7192516196230033e+36
104,1.0881199541814525e+60
105,4.314968560930464e+44
106,4.696202798738145e+47
107,2.138312836928442e+59
108,6.782809408973987e+48
109,9.53696293482915e+56
110,1.2278463442996512e+47
111,4.0792617882190206e+57
112,9.114035501376729e+56
113,2.435182895781089e+50
114,9.712542739723557e+53
115,4.985428369635328e+52
116,5.8554396183988204e+57
117,3.459261189341369e+55
118,9.584573437447284e+51
119,1.2794196945645245e+46
120,5.519902869734404e+52
121,2.9617300975292276e+57
122,2.775554739929319e+59
123,4.129184671417942e+55
124,1.641836711002549e+57
125,9.360065080172538e+58
126,3.824985182117339e+44
127,3.475097839190353e+45
128,4.68444320696223e+57
129,1.4076726260852411e+44
130,3.5546977533196653e+50
131,2.4414421695063177e+57
132,1.2974962090557328e+41
133,1.710799404375948e+52
134,5.359508284827622e+59
135,2.0771399606650335e+37
136,1.4315892516049638e+46
137,1.1380850511772555e+56
138,1.2463098035365354e+60
139,1.2521993660603757e+38
140,7.045438298988335e+38
141,2.2206772895137057e+50
142,4.18875564521963e+37
143,1.1612753028767879e+59
144,2.1467641681539377e+58
145,4.688024524550259e+45
146,1.4425249084010547e+58
147,5.990462929732099e+56
148,4.0367572271593115e+59
149,5.151313649612766e+58
150,1.8661444952467444e+58
151,1.5738190483899428e+58
152,5.995066320863262e+56
153,1.1682558315917405e+59
154,3.5354542797572986e+47
155,4.160058411517896e+44
156,4.0380904265013743e+40
157,4.733289877743195e+59
158,1.6995091762642027e+58
159,3.763155395320857e+59
160,1.0482332935201614e+56
161,2.0064929722071313e+53
162,4.840916819638627e+59
163,5.346815394568741e+58
164,1.47499390233995e+57
165,5.013422085478124e+59
166,4.613184697267142e+54
167,3.7116641934618185e+58
168,3.413122901769111e+53
169,9.832600861467524e+56
170,8.474075499823065e+55
171,6.064490873040646e+58
172,1.0882365900287805e+43
173,1.8897357896856323e+54
174,3.422152243058781e+54
175,4.499126108686989e+57
176,1.8219129704300632e+44
177,7.455452978837006e+40
178,1.8591360737230288e+41
179,3.6848908339367575e+54
180,3.3442914537389063e+59
181,1.253872945796083e+50
182,4.059206743591805e+56
183,6.449937830762839e+40
184,7.05243576449926e+58
185,1.124202178805591e+51
186,4.9401438889130355e+51
187,4.6005152044563904e+38
188,7.943987167143802e+57
189,1.5248939420485966e+57
190,4.9156523459049375e+58
191,5.902541228896132e+58
192,2.2488341106249977e+59
193,1.1694328994642352e+60
194,1.0550875501006996e+46
195,1.1148793507326943e+56
196,7.574108863953901e+58
197,9.787157408714726e+47
198,2.7793240927506045e+58
199,8.720024707729432e+59
200,9.252625997331852e+55
201,3.5191521822338864e+57
202,1.752498689751117e+59
203,2.4154309454451657e+42
204,7.609617481563546e+50
205,1.4256353589235001e+50
206,1.8371929121234378e+51
207,4.572684477700637e+54
208,3.898041017204612e+48
209,1.4584404746521445e+41
210,2.318740424570666e+58
211,7.960885681738412e+36
212,1.9941888999248173e+50
213,3.433450483349888e+45
214,4.958811914665305e+57
215,1.8196226415871021e+52
216,1.9494631536937685e+49
217,4.184475515673094e+58
218,3.860899813888919e+48
219,1.1408352770261226e+38
220,1.9063003927900826e+50
221,1.4238855648766823e+55
222,2.4628172076779866e+36
223,2.6606853214782847e+57
224,1.2170234204158536e+52
225,2.1792657017297835e+48
226,9.770326263515637e+48
227,4.7891909854178175e+51
228,4.681355502341706e+47
229,4.1092823074501135e+37
230,3.9401587694139937e+55
231,3.661072998264403e+48
232,7.420010828463099e+54
233,3.223398206496213e+58
234,8.556671886090405e+40
235,5.18346986638447e+59
236,2.4978731968673167e+47
237,1.55129767703409e+52
238,6.086509684908628e+40
239,1.1588823142095207e+57
240,1.1525396062648457e+54
241,8.378328943661686e+49
242,3.122478129146264e+56
243,1.1302521498304661e+60
244,1.0006669777514904e+52
245,2.7266261886739445e+37
246,1.4754299855689258e+51
247,1.3475921595648067e+52
248,2.4934369712421404e+59
249,9.542344003503975e+54
250,1.6786646686927346e+44
251,3.490383977635355e+39
252,4.2131983070093986e+52
253,9.111771072358002e+54
254,2.1947079969007317e+50
255,1.8783574567339656e+57
256,1.5438724265287432e+43
257,3.821756818626152e+59
258,9.452680637878886e+40
259,1.724604498184538e+57
260,1.7634495770412193e+59
261,2.2583953999648817e+56
262,5.262257234698739e+47
263,9.106553362950059e+46
264,2.4817329452861653e+53
265,2.9572833825775006e+50
266,7.241177588702437e+55
267,1.8131806837650083e+36
268,8.726101807434065e+49
269,4.332596944450751e+41
270,1.3050013049502802e+44
271,2.28444337641537e+52
272,5.093188292809448e+58
273,3.307726655516648e+56
274,1.1348653309461195e+59
275,1.0023161518679899e+50
276,3.359108740233762e+58
277,3.021186561132056e+57
278,1.261440920898443e+58
279,5.389672047566003e+51
280,2.6854393284217762e+48
281,8.041270340100107e+59
282,1.126928648833411e+59
283,1.292653257413028e+56
284,3.7729388646798294e+57
285,6.002311413899558e+58
286,9.200286670161279e+58
287,2.124679093275639e+54
288,6.000597422438731e+36
289,1.970593286599733e+42
290,5.176488453562921e+59
291,4.732636424351579e+52
292,8.850517879004141e+39
293,1.5611102213444846e+58
294,3.7523475596432746e+49
295,5.522102309567529e+52
296,3.233040288428566e+41
297,3.950689406297093e+59
298,2.5934638646404785e+45
299,4.823889662879459e+41
300,1.755427149092208e+52
301,2.7694584793343403e+57
302,1.764305805559397e+59
303,3.7993931202843997e+36
304,3.7297488346117275e+55
305,1.8101672190954205e+38
306,2.2472602339557385e+54
307,6.113867710347513e+40
308,2.447050230889516e+58
309,9.918768172160348e+49
310,9.774919226526537e+53
311,3.593441465706233e+58
312,8.292375557817941e+50
313,5.335410328221791e+39
314,6.413794800031893e+39
315,9.777244168356474e+35
316,3.283421858213475e+45
317,2.3148707865718874e+44
